timestamp,source_ip,destination_ip,packet_size,malicious
2024-11-17 12:34:09.084766,10.0.0.1,192.168.1.100,897,0
2024-11-17 12:34:10.084766,192.168.1.1,192.168.1.101,891,1
2024-11-17 12:34:11.084766,10.0.0.1,172.16.0.2,942,0
2024-11-17 12:34:12.084766,10.0.0.1,192.168.1.100,363,0
2024-11-17 12:34:13.084766,10.0.0.1,172.16.0.2,1327,0
2024-11-17 12:34:14.084766,172.16.0.1,192.168.1.100,875,0
2024-11-17 12:34:15.084766,10.0.0.1,192.168.1.100,176,1
2024-11-17 12:34:16.084766,172.16.0.1,172.16.0.2,928,0
2024-11-17 12:34:17.084766,172.16.0.1,192.168.1.100,1006,0
2024-11-17 12:34:18.084766,10.0.0.1,192.168.1.100,97,0
2024-11-17 12:34:19.084766,192.168.1.2,192.168.1.100,302,0
2024-11-17 12:34:20.084766,172.16.0.1,10.0.0.2,202,0
2024-11-17 12:34:21.084766,192.168.1.1,172.16.0.2,1363,0
2024-11-17 12:34:22.084766,192.168.1.1,172.16.0.2,1083,0
2024-11-17 12:34:23.084766,192.168.1.2,172.16.0.2,122,0
2024-11-17 12:34:24.084766,172.16.0.1,192.168.1.100,631,0
2024-11-17 12:34:25.084766,172.16.0.1,192.168.1.100,466,0
2024-11-17 12:34:26.084766,192.168.1.2,172.16.0.2,184,0
2024-11-17 12:34:27.084766,10.0.0.1,10.0.0.2,1390,0
2024-11-17 12:34:28.084766,172.16.0.1,10.0.0.2,1100,0
2024-11-17 12:34:29.084766,192.168.1.2,192.168.1.101,373,0
2024-11-17 12:34:30.084766,192.168.1.2,172.16.0.2,1202,0
2024-11-17 12:34:31.084766,192.168.1.1,192.168.1.100,826,0
2024-11-17 12:34:32.084766,172.16.0.1,192.168.1.100,38,0
2024-11-17 12:34:33.084766,172.16.0.1,172.16.0.2,764,0
2024-11-17 12:34:34.084766,192.168.1.2,192.168.1.101,270,1
2024-11-17 12:34:35.084766,192.168.1.1,192.168.1.100,1111,0
2024-11-17 12:34:36.084766,172.16.0.1,10.0.0.2,548,0
2024-11-17 12:34:37.084766,192.168.1.1,192.168.1.100,330,0
2024-11-17 12:34:38.084766,10.0.0.1,192.168.1.101,165,0
2024-11-17 12:34:39.084766,192.168.1.1,192.168.1.101,885,0
2024-11-17 12:34:40.084766,172.16.0.1,172.16.0.2,63,0
2024-11-17 12:34:41.084766,10.0.0.1,10.0.0.2,1142,0
2024-11-17 12:34:42.084766,192.168.1.1,10.0.0.2,848,0
2024-11-17 12:34:43.084766,192.168.1.2,172.16.0.2,1321,0
2024-11-17 12:34:44.084766,172.16.0.1,192.168.1.101,1366,0
2024-11-17 12:34:45.084766,192.168.1.2,192.168.1.100,1464,1
2024-11-17 12:34:46.084766,10.0.0.1,172.16.0.2,131,0
2024-11-17 12:34:47.084766,192.168.1.2,172.16.0.2,979,0
2024-11-17 12:34:48.084766,192.168.1.2,192.168.1.101,170,0
2024-11-17 12:34:49.084766,192.168.1.2,10.0.0.2,1420,0
2024-11-17 12:34:50.084766,192.168.1.2,10.0.0.2,373,0
2024-11-17 12:34:51.084766,172.16.0.1,172.16.0.2,703,0
2024-11-17 12:34:52.084766,192.168.1.2,192.168.1.100,87,0
2024-11-17 12:34:53.084766,10.0.0.1,192.168.1.100,1295,0
2024-11-17 12:34:54.084766,192.168.1.1,192.168.1.101,1450,0
2024-11-17 12:34:55.084766,10.0.0.1,192.168.1.101,479,0
2024-11-17 12:34:56.084766,172.16.0.1,192.168.1.101,835,0
2024-11-17 12:34:57.084766,192.168.1.2,172.16.0.2,855,0
2024-11-17 12:34:58.084766,172.16.0.1,10.0.0.2,1215,0
2024-11-17 12:34:59.084766,172.16.0.1,10.0.0.2,934,0
2024-11-17 12:35:00.084766,192.168.1.1,10.0.0.2,837,0
2024-11-17 12:35:01.084766,192.168.1.2,172.16.0.2,309,1
2024-11-17 12:35:02.084766,192.168.1.2,172.16.0.2,1490,0
2024-11-17 12:35:03.084766,10.0.0.1,172.16.0.2,53,1
2024-11-17 12:35:04.084766,10.0.0.1,192.168.1.101,1038,0
2024-11-17 12:35:05.084766,10.0.0.1,192.168.1.100,1157,0
2024-11-17 12:35:06.084766,172.16.0.1,172.16.0.2,1351,0
2024-11-17 12:35:07.084766,172.16.0.1,192.168.1.101,1359,0
2024-11-17 12:35:08.084766,192.168.1.1,172.16.0.2,178,0
2024-11-17 12:35:09.084766,192.168.1.1,192.168.1.100,310,0
2024-11-17 12:35:10.084766,192.168.1.1,10.0.0.2,394,0
2024-11-17 12:35:11.084766,192.168.1.1,172.16.0.2,212,0
2024-11-17 12:35:12.084766,192.168.1.2,192.168.1.100,427,0
2024-11-17 12:35:13.084766,192.168.1.1,192.168.1.101,843,0
2024-11-17 12:35:14.084766,10.0.0.1,172.16.0.2,1005,0
2024-11-17 12:35:15.084766,172.16.0.1,172.16.0.2,298,0
2024-11-17 12:35:16.084766,10.0.0.1,192.168.1.101,264,0
2024-11-17 12:35:17.084766,172.16.0.1,192.168.1.101,739,0
2024-11-17 12:35:18.084766,10.0.0.1,172.16.0.2,134,0
2024-11-17 12:35:19.084766,172.16.0.1,172.16.0.2,846,0
2024-11-17 12:35:20.084766,172.16.0.1,172.16.0.2,1394,0
2024-11-17 12:35:21.084766,192.168.1.2,192.168.1.101,551,0
2024-11-17 12:35:22.084766,172.16.0.1,192.168.1.100,467,0
2024-11-17 12:35:23.084766,192.168.1.2,192.168.1.101,1082,0
2024-11-17 12:35:24.084766,10.0.0.1,172.16.0.2,917,0
2024-11-17 12:35:25.084766,192.168.1.1,10.0.0.2,730,0
2024-11-17 12:35:26.084766,172.16.0.1,192.168.1.100,95,0
2024-11-17 12:35:27.084766,192.168.1.2,192.168.1.101,492,0
2024-11-17 12:35:28.084766,192.168.1.1,192.168.1.101,898,0
2024-11-17 12:35:29.084766,192.168.1.2,172.16.0.2,1263,0
2024-11-17 12:35:30.084766,192.168.1.2,172.16.0.2,1485,0
2024-11-17 12:35:31.084766,172.16.0.1,192.168.1.101,1288,0
2024-11-17 12:35:32.084766,192.168.1.1,192.168.1.100,779,0
2024-11-17 12:35:33.084766,172.16.0.1,172.16.0.2,778,0
2024-11-17 12:35:34.084766,192.168.1.1,10.0.0.2,353,0
2024-11-17 12:35:35.084766,172.16.0.1,192.168.1.101,1181,0
2024-11-17 12:35:36.084766,192.168.1.2,10.0.0.2,997,0
2024-11-17 12:35:37.084766,192.168.1.2,10.0.0.2,1372,0
2024-11-17 12:35:38.084766,192.168.1.1,192.168.1.101,184,0
2024-11-17 12:35:39.084766,10.0.0.1,10.0.0.2,457,0
2024-11-17 12:35:40.084766,192.168.1.2,192.168.1.101,961,0
2024-11-17 12:35:41.084766,172.16.0.1,192.168.1.100,972,0
2024-11-17 12:35:42.084766,192.168.1.1,172.16.0.2,227,0
2024-11-17 12:35:43.084766,172.16.0.1,172.16.0.2,1303,0
2024-11-17 12:35:44.084766,192.168.1.2,192.168.1.101,770,0
2024-11-17 12:35:45.084766,192.168.1.1,192.168.1.101,1051,0
2024-11-17 12:35:46.084766,172.16.0.1,10.0.0.2,181,0
2024-11-17 12:35:47.084766,10.0.0.1,10.0.0.2,183,0
2024-11-17 12:35:48.084766,172.16.0.1,172.16.0.2,505,0
2024-11-17 12:35:49.084766,192.168.1.1,192.168.1.100,1250,0
2024-11-17 12:35:50.084766,192.168.1.1,192.168.1.100,998,0
2024-11-17 12:35:51.084766,10.0.0.1,10.0.0.2,352,0
2024-11-17 12:35:52.084766,10.0.0.1,10.0.0.2,1282,0
2024-11-17 12:35:53.084766,10.0.0.1,192.168.1.100,579,0
2024-11-17 12:35:54.084766,192.168.1.1,192.168.1.100,814,0
2024-11-17 12:35:55.084766,192.168.1.1,192.168.1.101,496,0
2024-11-17 12:35:56.084766,192.168.1.1,192.168.1.100,1069,1
2024-11-17 12:35:57.084766,192.168.1.1,192.168.1.101,931,0
2024-11-17 12:35:58.084766,10.0.0.1,172.16.0.2,671,0
2024-11-17 12:35:59.084766,192.168.1.1,172.16.0.2,301,0
2024-11-17 12:36:00.084766,172.16.0.1,192.168.1.101,1470,0
2024-11-17 12:36:01.084766,172.16.0.1,10.0.0.2,1361,0
2024-11-17 12:36:02.084766,192.168.1.2,172.16.0.2,381,0
2024-11-17 12:36:03.084766,172.16.0.1,192.168.1.101,1356,0
2024-11-17 12:36:04.084766,192.168.1.2,172.16.0.2,520,0
2024-11-17 12:36:05.084766,172.16.0.1,10.0.0.2,296,0
2024-11-17 12:36:06.084766,192.168.1.2,172.16.0.2,690,0
2024-11-17 12:36:07.084766,10.0.0.1,192.168.1.100,1439,0
2024-11-17 12:36:08.084766,192.168.1.2,172.16.0.2,1010,0
2024-11-17 12:36:09.084766,192.168.1.1,192.168.1.100,696,0
2024-11-17 12:36:10.084766,10.0.0.1,172.16.0.2,31,1
2024-11-17 12:36:11.084766,192.168.1.2,172.16.0.2,302,0
2024-11-17 12:36:12.084766,172.16.0.1,192.168.1.101,525,0
2024-11-17 12:36:13.084766,172.16.0.1,192.168.1.100,389,0
2024-11-17 12:36:14.084766,172.16.0.1,10.0.0.2,1402,0
2024-11-17 12:36:15.084766,10.0.0.1,172.16.0.2,867,1
2024-11-17 12:36:16.084766,192.168.1.1,172.16.0.2,922,0
2024-11-17 12:36:17.084766,192.168.1.2,192.168.1.100,945,0
2024-11-17 12:36:18.084766,192.168.1.1,192.168.1.100,671,0
2024-11-17 12:36:19.084766,192.168.1.2,10.0.0.2,1481,0
2024-11-17 12:36:20.084766,192.168.1.2,192.168.1.100,516,0
2024-11-17 12:36:21.084766,192.168.1.1,10.0.0.2,709,0
2024-11-17 12:36:22.084766,192.168.1.1,192.168.1.100,26,0
2024-11-17 12:36:23.084766,10.0.0.1,172.16.0.2,1249,0
2024-11-17 12:36:24.084766,192.168.1.1,172.16.0.2,1056,0
2024-11-17 12:36:25.084766,172.16.0.1,192.168.1.101,308,0
2024-11-17 12:36:26.084766,192.168.1.2,192.168.1.101,1266,0
2024-11-17 12:36:27.084766,192.168.1.2,172.16.0.2,1233,0
2024-11-17 12:36:28.084766,10.0.0.1,192.168.1.101,500,0
2024-11-17 12:36:29.084766,192.168.1.1,192.168.1.101,1154,0
2024-11-17 12:36:30.084766,192.168.1.2,192.168.1.100,25,0
2024-11-17 12:36:31.084766,172.16.0.1,192.168.1.101,338,0
2024-11-17 12:36:32.084766,192.168.1.1,172.16.0.2,1100,0
2024-11-17 12:36:33.084766,172.16.0.1,192.168.1.100,542,0
2024-11-17 12:36:34.084766,192.168.1.2,172.16.0.2,662,0
2024-11-17 12:36:35.084766,192.168.1.2,192.168.1.100,1243,0
2024-11-17 12:36:36.084766,192.168.1.1,172.16.0.2,1200,0
2024-11-17 12:36:37.084766,192.168.1.2,192.168.1.100,302,0
2024-11-17 12:36:38.084766,172.16.0.1,192.168.1.101,947,0
2024-11-17 12:36:39.084766,172.16.0.1,10.0.0.2,994,0
2024-11-17 12:36:40.084766,192.168.1.1,192.168.1.100,907,0
2024-11-17 12:36:41.084766,172.16.0.1,192.168.1.100,1432,0
2024-11-17 12:36:42.084766,192.168.1.1,172.16.0.2,957,0
2024-11-17 12:36:43.084766,192.168.1.1,192.168.1.100,771,0
2024-11-17 12:36:44.084766,172.16.0.1,192.168.1.101,440,0
2024-11-17 12:36:45.084766,172.16.0.1,192.168.1.101,264,0
2024-11-17 12:36:46.084766,192.168.1.1,10.0.0.2,212,0
2024-11-17 12:36:47.084766,10.0.0.1,172.16.0.2,329,0
2024-11-17 12:36:48.084766,172.16.0.1,172.16.0.2,24,0
2024-11-17 12:36:49.084766,192.168.1.2,192.168.1.100,340,0
2024-11-17 12:36:50.084766,172.16.0.1,192.168.1.100,1222,0
2024-11-17 12:36:51.084766,10.0.0.1,192.168.1.101,167,1
2024-11-17 12:36:52.084766,10.0.0.1,10.0.0.2,1297,0
2024-11-17 12:36:53.084766,192.168.1.1,172.16.0.2,1477,0
2024-11-17 12:36:54.084766,192.168.1.2,192.168.1.101,297,0
2024-11-17 12:36:55.084766,10.0.0.1,192.168.1.100,40,0
2024-11-17 12:36:56.084766,172.16.0.1,192.168.1.100,1190,0
2024-11-17 12:36:57.084766,192.168.1.1,172.16.0.2,58,0
2024-11-17 12:36:58.084766,172.16.0.1,10.0.0.2,1499,0
2024-11-17 12:36:59.084766,192.168.1.2,172.16.0.2,719,0
2024-11-17 12:37:00.084766,10.0.0.1,10.0.0.2,1085,0
2024-11-17 12:37:01.084766,192.168.1.1,172.16.0.2,1002,0
2024-11-17 12:37:02.084766,10.0.0.1,10.0.0.2,611,0
2024-11-17 12:37:03.084766,192.168.1.1,192.168.1.101,1017,0
2024-11-17 12:37:04.084766,10.0.0.1,192.168.1.101,1440,0
2024-11-17 12:37:05.084766,172.16.0.1,10.0.0.2,718,0
2024-11-17 12:37:06.084766,192.168.1.1,192.168.1.100,615,0
2024-11-17 12:37:07.084766,10.0.0.1,192.168.1.100,145,0
2024-11-17 12:37:08.084766,172.16.0.1,10.0.0.2,1088,0
2024-11-17 12:37:09.084766,10.0.0.1,172.16.0.2,510,0
2024-11-17 12:37:10.084766,192.168.1.1,172.16.0.2,1470,0
2024-11-17 12:37:11.084766,172.16.0.1,10.0.0.2,974,0
2024-11-17 12:37:12.084766,192.168.1.1,192.168.1.100,1140,0
2024-11-17 12:37:13.084766,192.168.1.2,10.0.0.2,893,0
2024-11-17 12:37:14.084766,10.0.0.1,10.0.0.2,1396,0
2024-11-17 12:37:15.084766,10.0.0.1,192.168.1.101,347,0
2024-11-17 12:37:16.084766,172.16.0.1,172.16.0.2,33,0
2024-11-17 12:37:17.084766,10.0.0.1,192.168.1.101,393,0
2024-11-17 12:37:18.084766,192.168.1.2,10.0.0.2,1115,1
2024-11-17 12:37:19.084766,192.168.1.2,192.168.1.100,95,0
2024-11-17 12:37:20.084766,192.168.1.1,192.168.1.100,277,0
2024-11-17 12:37:21.084766,192.168.1.2,172.16.0.2,50,1
2024-11-17 12:37:22.084766,172.16.0.1,192.168.1.100,49,0
2024-11-17 12:37:23.084766,192.168.1.2,192.168.1.101,361,0
2024-11-17 12:37:24.084766,172.16.0.1,192.168.1.100,738,0
2024-11-17 12:37:25.084766,10.0.0.1,192.168.1.101,747,0
2024-11-17 12:37:26.084766,192.168.1.1,192.168.1.100,567,0
2024-11-17 12:37:27.084766,10.0.0.1,192.168.1.101,357,0
2024-11-17 12:37:28.084766,192.168.1.2,192.168.1.101,684,0
2024-11-17 12:37:29.084766,192.168.1.2,192.168.1.100,638,0
2024-11-17 12:37:30.084766,192.168.1.2,192.168.1.101,1394,0
2024-11-17 12:37:31.084766,192.168.1.2,192.168.1.100,755,0
2024-11-17 12:37:32.084766,192.168.1.2,192.168.1.100,807,0
2024-11-17 12:37:33.084766,192.168.1.2,192.168.1.100,1044,0
2024-11-17 12:37:34.084766,10.0.0.1,172.16.0.2,319,0
2024-11-17 12:37:35.084766,192.168.1.2,192.168.1.100,729,0
2024-11-17 12:37:36.084766,192.168.1.2,192.168.1.101,219,0
2024-11-17 12:37:37.084766,192.168.1.1,172.16.0.2,209,0
2024-11-17 12:37:38.084766,10.0.0.1,10.0.0.2,261,0
2024-11-17 12:37:39.084766,10.0.0.1,10.0.0.2,1045,0
2024-11-17 12:37:40.084766,192.168.1.2,192.168.1.101,1108,0
2024-11-17 12:37:41.084766,192.168.1.1,192.168.1.100,381,0
2024-11-17 12:37:42.084766,192.168.1.1,192.168.1.101,1048,0
2024-11-17 12:37:43.084766,192.168.1.1,192.168.1.100,925,0
2024-11-17 12:37:44.084766,192.168.1.2,172.16.0.2,1205,0
2024-11-17 12:37:45.084766,10.0.0.1,172.16.0.2,553,0
2024-11-17 12:37:46.084766,192.168.1.2,10.0.0.2,1370,0
2024-11-17 12:37:47.084766,192.168.1.1,172.16.0.2,1306,0
2024-11-17 12:37:48.084766,192.168.1.2,192.168.1.101,1277,0
2024-11-17 12:37:49.084766,10.0.0.1,192.168.1.101,1428,0
2024-11-17 12:37:50.084766,172.16.0.1,192.168.1.100,547,1
2024-11-17 12:37:51.084766,192.168.1.2,10.0.0.2,226,0
2024-11-17 12:37:52.084766,172.16.0.1,172.16.0.2,1005,0
2024-11-17 12:37:53.084766,172.16.0.1,192.168.1.101,1314,0
2024-11-17 12:37:54.084766,192.168.1.1,172.16.0.2,1087,0
2024-11-17 12:37:55.084766,172.16.0.1,10.0.0.2,303,0
2024-11-17 12:37:56.084766,192.168.1.2,192.168.1.101,909,0
2024-11-17 12:37:57.084766,192.168.1.1,192.168.1.100,1240,0
2024-11-17 12:37:58.084766,192.168.1.2,192.168.1.101,1032,0
2024-11-17 12:37:59.084766,192.168.1.2,10.0.0.2,278,0
2024-11-17 12:38:00.084766,10.0.0.1,192.168.1.100,626,0
2024-11-17 12:38:01.084766,172.16.0.1,172.16.0.2,54,0
2024-11-17 12:38:02.084766,192.168.1.1,192.168.1.101,1326,0
2024-11-17 12:38:03.084766,172.16.0.1,192.168.1.100,694,0
2024-11-17 12:38:04.084766,192.168.1.2,192.168.1.100,1044,0
2024-11-17 12:38:05.084766,172.16.0.1,172.16.0.2,1128,0
2024-11-17 12:38:06.084766,192.168.1.1,10.0.0.2,124,0
2024-11-17 12:38:07.084766,172.16.0.1,172.16.0.2,1180,0
2024-11-17 12:38:08.084766,192.168.1.1,172.16.0.2,200,0
2024-11-17 12:38:09.084766,172.16.0.1,192.168.1.100,568,0
2024-11-17 12:38:10.084766,192.168.1.1,10.0.0.2,128,0
2024-11-17 12:38:11.084766,192.168.1.2,192.168.1.101,1252,0
2024-11-17 12:38:12.084766,192.168.1.2,192.168.1.100,375,1
2024-11-17 12:38:13.084766,192.168.1.1,192.168.1.100,711,0
2024-11-17 12:38:14.084766,172.16.0.1,172.16.0.2,1203,0
2024-11-17 12:38:15.084766,192.168.1.1,192.168.1.101,618,0
2024-11-17 12:38:16.084766,192.168.1.2,192.168.1.101,37,0
2024-11-17 12:38:17.084766,192.168.1.2,192.168.1.100,429,0
2024-11-17 12:38:18.084766,192.168.1.2,10.0.0.2,758,0
2024-11-17 12:38:19.084766,10.0.0.1,192.168.1.101,1447,0
2024-11-17 12:38:20.084766,192.168.1.2,10.0.0.2,582,0
2024-11-17 12:38:21.084766,192.168.1.1,172.16.0.2,1411,0
2024-11-17 12:38:22.084766,192.168.1.1,10.0.0.2,875,1
2024-11-17 12:38:23.084766,10.0.0.1,192.168.1.100,122,0
2024-11-17 12:38:24.084766,192.168.1.2,192.168.1.101,1413,0
2024-11-17 12:38:25.084766,172.16.0.1,10.0.0.2,95,0
2024-11-17 12:38:26.084766,192.168.1.2,192.168.1.100,767,0
2024-11-17 12:38:27.084766,192.168.1.1,192.168.1.100,1323,0
2024-11-17 12:38:28.084766,10.0.0.1,192.168.1.100,748,0
2024-11-17 12:38:29.084766,192.168.1.2,192.168.1.100,1107,0
2024-11-17 12:38:30.084766,192.168.1.1,192.168.1.100,752,0
2024-11-17 12:38:31.084766,192.168.1.1,10.0.0.2,1114,0
2024-11-17 12:38:32.084766,172.16.0.1,172.16.0.2,567,0
2024-11-17 12:38:33.084766,172.16.0.1,192.168.1.101,1408,0
2024-11-17 12:38:34.084766,192.168.1.2,192.168.1.100,720,0
2024-11-17 12:38:35.084766,172.16.0.1,192.168.1.100,913,0
2024-11-17 12:38:36.084766,10.0.0.1,10.0.0.2,1062,0
2024-11-17 12:38:37.084766,10.0.0.1,172.16.0.2,1242,0
2024-11-17 12:38:38.084766,192.168.1.1,192.168.1.100,62,0
2024-11-17 12:38:39.084766,192.168.1.2,192.168.1.100,800,0
2024-11-17 12:38:40.084766,172.16.0.1,192.168.1.101,787,0
2024-11-17 12:38:41.084766,10.0.0.1,172.16.0.2,633,0
2024-11-17 12:38:42.084766,172.16.0.1,172.16.0.2,468,0
2024-11-17 12:38:43.084766,192.168.1.2,172.16.0.2,789,0
2024-11-17 12:38:44.084766,192.168.1.1,10.0.0.2,556,0
2024-11-17 12:38:45.084766,10.0.0.1,10.0.0.2,1286,0
2024-11-17 12:38:46.084766,192.168.1.2,172.16.0.2,804,0
2024-11-17 12:38:47.084766,192.168.1.1,192.168.1.101,1360,0
2024-11-17 12:38:48.084766,10.0.0.1,172.16.0.2,448,0
2024-11-17 12:38:49.084766,10.0.0.1,192.168.1.100,366,1
2024-11-17 12:38:50.084766,192.168.1.2,192.168.1.101,507,0
2024-11-17 12:38:51.084766,192.168.1.1,10.0.0.2,913,0
2024-11-17 12:38:52.084766,10.0.0.1,10.0.0.2,1247,0
2024-11-17 12:38:53.084766,192.168.1.2,10.0.0.2,1118,0
2024-11-17 12:38:54.084766,10.0.0.1,10.0.0.2,1139,0
2024-11-17 12:38:55.084766,192.168.1.2,192.168.1.100,1271,0
2024-11-17 12:38:56.084766,172.16.0.1,10.0.0.2,486,0
2024-11-17 12:38:57.084766,172.16.0.1,192.168.1.100,868,1
2024-11-17 12:38:58.084766,10.0.0.1,192.168.1.101,322,0
2024-11-17 12:38:59.084766,10.0.0.1,172.16.0.2,621,0
2024-11-17 12:39:00.084766,192.168.1.1,192.168.1.101,1269,0
2024-11-17 12:39:01.084766,172.16.0.1,172.16.0.2,485,0
2024-11-17 12:39:02.084766,192.168.1.1,192.168.1.101,239,0
2024-11-17 12:39:03.084766,192.168.1.2,192.168.1.100,1300,0
2024-11-17 12:39:04.084766,192.168.1.1,10.0.0.2,1484,0
2024-11-17 12:39:05.084766,192.168.1.1,192.168.1.100,663,0
2024-11-17 12:39:06.084766,172.16.0.1,192.168.1.101,1475,0
2024-11-17 12:39:07.084766,192.168.1.2,192.168.1.101,1164,0
2024-11-17 12:39:08.084766,192.168.1.2,192.168.1.101,678,0
2024-11-17 12:39:09.084766,192.168.1.1,192.168.1.101,795,0
2024-11-17 12:39:10.084766,192.168.1.1,192.168.1.100,83,0
2024-11-17 12:39:11.084766,192.168.1.1,192.168.1.100,638,0
2024-11-17 12:39:12.084766,192.168.1.2,10.0.0.2,785,0
2024-11-17 12:39:13.084766,192.168.1.2,192.168.1.100,735,0
2024-11-17 12:39:14.084766,192.168.1.2,10.0.0.2,688,0
2024-11-17 12:39:15.084766,172.16.0.1,172.16.0.2,982,0
2024-11-17 12:39:16.084766,192.168.1.2,192.168.1.101,741,0
2024-11-17 12:39:17.084766,172.16.0.1,192.168.1.100,749,0
2024-11-17 12:39:18.084766,192.168.1.1,10.0.0.2,1358,0
2024-11-17 12:39:19.084766,192.168.1.2,192.168.1.100,1274,0
2024-11-17 12:39:20.084766,172.16.0.1,192.168.1.101,944,0
2024-11-17 12:39:21.084766,10.0.0.1,172.16.0.2,1490,0
2024-11-17 12:39:22.084766,172.16.0.1,172.16.0.2,567,0
2024-11-17 12:39:23.084766,192.168.1.2,172.16.0.2,321,0
2024-11-17 12:39:24.084766,192.168.1.1,192.168.1.101,302,1
2024-11-17 12:39:25.084766,192.168.1.2,172.16.0.2,864,0
2024-11-17 12:39:26.084766,192.168.1.2,192.168.1.100,1035,0
2024-11-17 12:39:27.084766,172.16.0.1,192.168.1.101,1323,0
2024-11-17 12:39:28.084766,172.16.0.1,192.168.1.101,1399,0
2024-11-17 12:39:29.084766,192.168.1.2,172.16.0.2,1427,0
2024-11-17 12:39:30.084766,10.0.0.1,192.168.1.101,253,0
2024-11-17 12:39:31.084766,172.16.0.1,192.168.1.101,870,0
2024-11-17 12:39:32.084766,192.168.1.1,10.0.0.2,73,0
2024-11-17 12:39:33.084766,172.16.0.1,10.0.0.2,621,0
2024-11-17 12:39:34.084766,192.168.1.1,192.168.1.101,417,0
2024-11-17 12:39:35.084766,192.168.1.1,10.0.0.2,150,0
2024-11-17 12:39:36.084766,172.16.0.1,192.168.1.101,360,0
2024-11-17 12:39:37.084766,172.16.0.1,172.16.0.2,1172,1
2024-11-17 12:39:38.084766,192.168.1.1,10.0.0.2,341,0
2024-11-17 12:39:39.084766,192.168.1.2,192.168.1.101,343,0
2024-11-17 12:39:40.084766,172.16.0.1,10.0.0.2,1018,0
2024-11-17 12:39:41.084766,10.0.0.1,192.168.1.100,1414,0
2024-11-17 12:39:42.084766,172.16.0.1,172.16.0.2,1160,0
2024-11-17 12:39:43.084766,192.168.1.1,10.0.0.2,192,0
2024-11-17 12:39:44.084766,192.168.1.2,172.16.0.2,465,0
2024-11-17 12:39:45.084766,192.168.1.1,10.0.0.2,1229,0
2024-11-17 12:39:46.084766,192.168.1.2,192.168.1.101,453,0
2024-11-17 12:39:47.084766,172.16.0.1,192.168.1.100,355,0
2024-11-17 12:39:48.084766,192.168.1.1,10.0.0.2,183,0
2024-11-17 12:39:49.084766,10.0.0.1,192.168.1.100,213,0
2024-11-17 12:39:50.084766,10.0.0.1,172.16.0.2,1476,0
2024-11-17 12:39:51.084766,10.0.0.1,10.0.0.2,585,0
2024-11-17 12:39:52.084766,192.168.1.1,10.0.0.2,508,0
2024-11-17 12:39:53.084766,172.16.0.1,10.0.0.2,135,1
2024-11-17 12:39:54.084766,192.168.1.1,192.168.1.100,198,0
2024-11-17 12:39:55.084766,192.168.1.2,10.0.0.2,1035,0
2024-11-17 12:39:56.084766,10.0.0.1,10.0.0.2,754,0
2024-11-17 12:39:57.084766,192.168.1.2,192.168.1.101,673,0
2024-11-17 12:39:58.084766,172.16.0.1,192.168.1.101,437,0
2024-11-17 12:39:59.084766,192.168.1.1,10.0.0.2,717,1
2024-11-17 12:40:00.084766,172.16.0.1,192.168.1.101,1015,0
2024-11-17 12:40:01.084766,192.168.1.1,172.16.0.2,568,0
2024-11-17 12:40:02.084766,192.168.1.2,192.168.1.100,220,0
2024-11-17 12:40:03.084766,192.168.1.2,10.0.0.2,936,0
2024-11-17 12:40:04.084766,192.168.1.2,192.168.1.100,937,0
2024-11-17 12:40:05.084766,172.16.0.1,192.168.1.100,1485,0
2024-11-17 12:40:06.084766,192.168.1.1,192.168.1.100,945,0
2024-11-17 12:40:07.084766,172.16.0.1,172.16.0.2,1263,0
2024-11-17 12:40:08.084766,10.0.0.1,10.0.0.2,726,0
2024-11-17 12:40:09.084766,172.16.0.1,172.16.0.2,530,0
2024-11-17 12:40:10.084766,10.0.0.1,192.168.1.100,225,0
2024-11-17 12:40:11.084766,192.168.1.2,192.168.1.101,1342,0
2024-11-17 12:40:12.084766,192.168.1.1,172.16.0.2,27,0
2024-11-17 12:40:13.084766,192.168.1.2,172.16.0.2,968,0
2024-11-17 12:40:14.084766,10.0.0.1,10.0.0.2,688,0
2024-11-17 12:40:15.084766,192.168.1.2,192.168.1.101,1444,0
2024-11-17 12:40:16.084766,10.0.0.1,192.168.1.100,1390,0
2024-11-17 12:40:17.084766,192.168.1.2,192.168.1.100,34,0
2024-11-17 12:40:18.084766,192.168.1.2,192.168.1.101,1240,0
2024-11-17 12:40:19.084766,192.168.1.2,172.16.0.2,777,0
2024-11-17 12:40:20.084766,172.16.0.1,192.168.1.100,853,0
2024-11-17 12:40:21.084766,192.168.1.2,172.16.0.2,570,0
2024-11-17 12:40:22.084766,192.168.1.2,10.0.0.2,1271,0
2024-11-17 12:40:23.084766,192.168.1.1,172.16.0.2,646,0
2024-11-17 12:40:24.084766,192.168.1.2,172.16.0.2,22,0
2024-11-17 12:40:25.084766,192.168.1.2,192.168.1.101,796,0
2024-11-17 12:40:26.084766,192.168.1.2,10.0.0.2,177,0
2024-11-17 12:40:27.084766,192.168.1.2,10.0.0.2,462,0
2024-11-17 12:40:28.084766,192.168.1.1,10.0.0.2,36,0
2024-11-17 12:40:29.084766,192.168.1.2,192.168.1.100,1239,0
2024-11-17 12:40:30.084766,192.168.1.1,192.168.1.100,1169,0
2024-11-17 12:40:31.084766,10.0.0.1,172.16.0.2,1282,1
2024-11-17 12:40:32.084766,10.0.0.1,10.0.0.2,1473,0
